Datum;Erster;Hoch;Tief;Schlusskurs
07.08.2014;105,41;106,53;104,88;106,39
06.08.2014;105,49;105,99;105,23;105,305
05.08.2014;106,07;106,205;104,705;105,49
04.08.2014;104,81;105,705;104,53;105,575
01.08.2014;105,82;106,11;104,395;104,65
31.07.2014;106,025;106,585;105,43;105,51
30.07.2014;107,49;107,86;105,845;106,03
29.07.2014;107,51;108,045;107,135;107,475
28.07.2014;108,09;108,115;107,025;107,52
25.07.2014;107,15;108,445;106,735;108,155
24.07.2014;108,105;108,21;106,835;107,225
23.07.2014;107,14;108,24;107,03;108,24
22.07.2014;107,66;108,395;106,915;106,925
21.07.2014;107,11;107,85;106,795;107,74
18.07.2014;108,455;108,62;106,945;107,025
17.07.2014;107,215;108,585;106,815;108,57
16.07.2014;106,845;107,955;106,83;107,12
15.07.2014;107,605;107,685;105,595;106,78
14.07.2014;107,365;108,095;106,95;107,615
11.07.2014;108,905;109,065;106,955;107,17
10.07.2014;108,265;109,195;107,975;108,92
09.07.2014;109,015;109,125;108,315;108,325
08.07.2014;109,935;110,11;108,86;109,09
07.07.2014;110,485;110,845;109,875;109,935
04.07.2014;111,045;111,28;110,56;110,59
03.07.2014;110,845;111,16;110,535;111,06
02.07.2014;112,135;112,41;110,92;110,995
01.07.2014;112,35;112,815;111,855;112,025
30.06.2014;113,11;113,115;112,165;112,35
27.06.2014;113,125;113,705;112,905;113,22
26.06.2014;114,235;114,235;113,015;113,12
25.06.2014;113,935;114,255;113,24;114,17
24.06.2014;113,67;114,815;113,555;114,315
23.06.2014;115,01;115,635;113,88;114,025
20.06.2014;114,86;115,09;114,43;114,73
19.06.2014;114,28;115,69;114,17;114,94
18.06.2014;113,245;114,5;113,065;114,25
17.06.2014;113,02;113,785;112,165;113,39
16.06.2014;113,115;113,195;112,34;112,92
13.06.2014;112,785;114,06;112,005;112,36
12.06.2014;109,485;112,725;109,485;112,67
11.06.2014;108,92;109,575;108,905;109,495
10.06.2014;109,145;109,495;108,44;108,865
09.06.2014;107,91;109,295;107,8;109,085
06.06.2014;108,135;108,58;107,72;108,025
05.06.2014;107,39;108,255;107,12;108,23
04.06.2014;108,145;108,745;107,57;107,58
03.06.2014;108,885;108,98;108,335;108,86
02.06.2014;109,59;109,855;108,63;108,81
30.05.2014;110,02;110,125;109,235;109,535
29.05.2014;109,895;110,445;109,73;110,105
28.05.2014;110,27;110,385;109,43;110,02
27.05.2014;110,41;110,795;109,715;110,2
26.05.2014;110,36;110,39;109,77;110,365
23.05.2014;110,38;110,7;110,255;110,52
22.05.2014;110,49;111,025;110,165;110,395
21.05.2014;109,73;110,725;109,71;110,525
20.05.2014;109,375;109,995;109,115;109,81
19.05.2014;109,84;110,325;109,31;109,385
16.05.2014;109,295;110,03;108,895;109,69
15.05.2014;109,275;109,635;108,84;109,035
14.05.2014;108,675;109,545;108,635;109,255
13.05.2014;107,785;108,745;107,445;108,725
12.05.2014;107,585;108,16;107,48;107,78
09.05.2014;107,44;108,43;107,06;107,35
08.05.2014;107,48;107,575;106,87;107,44
07.05.2014;106,62;107,725;106,505;107,57
06.05.2014;106,965;107,57;106,41;106,565
05.05.2014;108,54;108,905;107,055;107,475
02.05.2014;107,64;108,94;107,64;108,705
01.05.2014;108,085;108,085;106,855;107,7
30.04.2014;108,685;108,77;107,555;108,13
29.04.2014;108,365;109,36;108,27;108,81
28.04.2014;109,78;110,19;107,87;108,27
25.04.2014;110,285;110,6;109,255;109,405
24.04.2014;109,305;110,615;109,1;110,395
23.04.2014;109,065;109,525;108,61;109,175
22.04.2014;109,7;109,975;108,555;109,325
17.04.2014;109,445;110,175;109,09;109,7
16.04.2014;109,22;110,32;109,045;109,59
15.04.2014;108,71;109,72;108,335;109,285
14.04.2014;107,905;109,125;107,295;108,895
11.04.2014;107,265;107,86;107,065;107,26
10.04.2014;107,575;107,905;107,335;107,42
09.04.2014;107,46;108,09;107,11;107,725
08.04.2014;106,435;107,805;105,815;107,505
07.04.2014;105,73;106,57;105,13;105,965
04.04.2014;106,21;106,875;106,185;106,6
03.04.2014;104,86;106,315;104,46;106,21
02.04.2014;105,495;105,84;103,965;104,66
01.04.2014;107,67;107,775;105,365;105,375
31.03.2014;107,85;108,32;107,085;107,765
28.03.2014;107,78;108,385;107,685;108,02
27.03.2014;106,935;107,97;106,795;107,705
26.03.2014;107,265;107,33;106,5;106,91
25.03.2014;106,69;117,345;106,555;106,895
24.03.2014;106,73;107,5;106,51;106,56
21.03.2014;106,31;107,76;106,27;107,15
20.03.2014;106,04;106,72;105,43;106,26
19.03.2014;106,59;106,64;105,73;105,84
18.03.2014;106,5;106,85;105,9;106,69
17.03.2014;107,97;108,07;106,16;106,39
14.03.2014;107,48;108,68;107,29;108,53
13.03.2014;108,22;108,33;106,99;107,39
12.03.2014;107,86;108,56;107,62;108,32
11.03.2014;108,15;108,7;108,02;108,47
10.03.2014;108,01;108,26;107,76;107,86
07.03.2014;108,38;109,09;107,83;108,79
06.03.2014;108,11;108,55;107,4;108,39
05.03.2014;109,07;109,17;107,56;107,75
04.03.2014;110,54;110,76;109,02;109,02
03.03.2014;110,76;112,37;110,64;111,16
28.02.2014;108,79;109,33;108,41;109,1
27.02.2014;109,31;109,45;108,66;108,86
26.02.2014;109,46;109,97;109,23;109,44
25.02.2014;110,48;110,52;109,44;109,6
24.02.2014;110,07;110,78;109,52;110,69
21.02.2014;110,2;110,38;109,37;109,83
20.02.2014;109,91;110,46;109,59;110,46
19.02.2014;110,4;110,82;110,03;110,48
18.02.2014;109,05;110,7;108,85;110,64
17.02.2014;109,14;109,29;108,66;109,09
14.02.2014;108,41;109,25;107,87;109,03
13.02.2014;108,39;109,07;108,07;108,71
12.02.2014;108,78;109,49;108,48;108,65
11.02.2014;108,65;109,23;108,49;108,77
10.02.2014;109,17;109,57;108,42;108,52
07.02.2014;107,36;109,71;106,9;109,57
06.02.2014;106,37;107,28;106,24;106,84
05.02.2014;106,17;106,43;105,59;106,21
04.02.2014;105,97;106,21;105,5;106,08
03.02.2014;106,45;106,7;105,43;106,09
31.01.2014;107,88;107,94;106,32;106,4
30.01.2014;107,71;108,39;107,67;107,88
29.01.2014;107,42;108,04;106,94;107,74
28.01.2014;106,95;107,78;106,83;107,48
27.01.2014;107,63;107,8;106,45;107
24.01.2014;107,71;108,02;106,24;107,9
23.01.2014;108,01;108,28;107,38;107,54
22.01.2014;107,16;108,33;107,04;108,25
21.01.2014;106,57;108;106,48;106,85
20.01.2014;106,31;106,64;105,83;106,25
17.01.2014;105,56;106,95;105,52;106,31
16.01.2014;106,68;107,37;106,43;107,06
15.01.2014;106,27;107,55;105,81;106,95
14.01.2014;106,96;107,14;106,07;106,14
13.01.2014;107,19;107,47;106,58;107,18
10.01.2014;106,91;107,3;106,04;107,25
09.01.2014;107,51;108,2;106,99;107,13
08.01.2014;107,45;107,94;107,01;107,38
07.01.2014;107,28;107,71;106,89;107,42
06.01.2014;107,26;107,95;106,6;107,09
03.01.2014;107,86;108,64;106,8;107,06
02.01.2014;111,31;111,35;107,66;107,8
